Date recorded,Category,Initiative name,Original planned end date,Initiative stage,Quality,Planned end date,Explanatory notes,Date data current at,Priority,Original total estimated expenditure,Cost,Category name,Percentage complete,Actual cost to date,Time-frame,Overall status,_id,Investment objectives,Revised total estimated expenditure,Actual start date,Department
21/6/2018,EHQ,Service Delivery Excellence Project (SDEP),2018-02-28T00:00:00,Delivery,,2019-06-28T00:00:00,"March: The latest approved end date and percentage complete has been updated. 
21/6/2018,
21/6/2018,February: The latest approved end date for this initiative will be updated pending advise from the project.",2018-04-30T00:00:00,High,4822000,,eHealth Queensland,23,751912,,G,57,"The Service Delivery Excellence Project (SDEP) aims to improve the service delivery functions of eHealth Queensland to help the organisation achieve its Customers and services Foundation and Shared Goal:
21/6/2018,Enhance value for customers by streamlining end to end services, processes and delivery models so that we can provide an exceptional customer experience.
21/6/2018,Stage 1 has the primary objective of delivering the Project Initiation Document (PID) for the Service Delivery Excellence Project (SDEP) Stage 2.",4821750,2017-10-16T00:00:00,DH
21/6/2018,EHQ,Restrict and Secure Privileged ICT Access (RSPIA),2020-06-30T00:00:00,Delivery,,2020-09-30T00:00:00,,2018-04-30T00:00:00,High,10500000,,eHealth Queensland,12,2748197,,G,58,"The project will implement a privileged access management (PAM) solution controlling all administrative/privileged access to the ICT environment through a system that implements and maintains a sound policy, procedures, and governance in relation to privileged access",10500000,2017-07-03T00:00:00,DH
21/6/2018,MNHHS,Royal Brisbane and Womens Hospital Wi-Fi,2019-06-28T00:00:00,Delivery,,2019-06-28T00:00:00,,2018-05-14T00:00:00,High,5000000,,Metro North,20,2382805,,G,59,"The RBWH Wi-Fi Project will provide an uplift and renewal to the latest Queensland Health (QH) standard for wireless local area network (WLAN) coverage within the internal areas of prioritised RBWH buildings in order to support digital healthcare.
21/6/2018,Queensland Health issued devices such as laptops, tablets and mobile phones will have access to the newly provisioned wireless network. This wireless network infrastructure also lays the foundations needed in order to enable additional applications and services such as Enterprise Bring Your Own Device (BYOD), Guest Wi-Fi access as well as Real Time Location Services (RTLS), realising even further benefits for the RBWH in the near future.",5000000,2017-10-22T00:00:00,DH
21/6/2018,EHQ,Storage Asset Replacement,2018-06-29T00:00:00,Delivery,,2018-07-24T00:00:00,,2018-04-30T00:00:00,High,1671556,,eHealth Queensland,35,235593,,G,60,"The Storage Asset Replacement (SAR) project was derived from the Storage and Backup Asset Replacement (SBAR) project which commenced in FY 16/17 under the 2016-2018 eHealth Queensland prioritised ICT program of work. The scope of the SBAR project is the preliminary evaluation and requirements specification for the SAR and Backup Asset Replacement (BAR) projects.
21/6/2018,The SAR project seeks to outline architecture for storage that will provide a cost effective, scalable and fit for purpose environment for the future of storage services within Queensland Health.
21/6/2018,a0 Utilising space saving technologies which will enable further cost savings and reduce the requirement for capacity expansion in the short to medium term.",1659988,2017-07-03T00:00:00,DH
21/6/2018,EHQ,Telehealth Asset Replacement  FY 17-18,2018-06-29T00:00:00,Delivery,,2018-06-29T00:00:00,,2018-04-30T00:00:00,High,1960000,,eHealth Queensland,85,1868124,,G,61,"Telehealth is the delivery of health services and information using telecommunication technology. Telehealth can be leveraged to support new and innovative service delivery models in the health sector
21/6/2018,a0
21/6/2018,and facilitate access to safe, sustainable and appropriate health care that is simple, equitable and timely for all Queenslanders.
21/6/2018,The Department of Health defines Telehealth as:
21/6/2018,
21/6/2018,95Live, audio and/or video inter-active link for clinical consultations and educational purposes
21/6/2018,
21/6/2018,95Store and forward Telehealth - this model can involve digital images, video, audio and clinical data being captured (""stored"") on the client computer; then at a convenient time transmitted securely (""forwarded"")
21/6/2018,a0 to a clinic at another location where they are studied by relevant specialists
21/6/2018,
21/6/2018,95Teleradiology for remote reporting and clinical advice for diagnostic images
21/6/2018,
21/6/2018,95Telehealth services and equipment to monitor people
21/6/2018,92s health in their home.
21/6/2018,Benefits of Telehealth
21/6/2018,
21/6/2018,95Improve patient access to health care
21/6/2018,
21/6/2018,95Reduce travel and inconvenience for patients, families, carers and health professionals
21/6/2018,
21/6/2018,95Provide health professionals with access to peer support and education.
21/6/2018,The Telehealth Asset Replacement Project is responsible for the replacement of prioritised, highly utilised and critical videoconference systems which have reached their end-of-financial-life.
21/6/2018,a0
21/6/2018,The priority is to replace those end-of-life assets which pose the greatest risk to effective health service delivery.",1957626,2017-07-03T00:00:00,DH
21/6/2018,MNHHS,The Prince Charles Hospital (TPCH) Wi-Fi,2018-06-29T00:00:00,Delivery,,2018-06-29T00:00:00,,2018-05-14T00:00:00,High,1408388,,Metro North,40,1180695,,G,62,"The Prince Charles Hospital (TPCH) Wi-Fi Project will establish the current standard for wireless local area network (WLAN) coverage within the hospital campus for prioritised TPCH buildings. 
21/6/2018,
21/6/2018,Queensland Health issued devices such as laptops, tablets and mobile phones will have access to the newly provisioned wireless network. This wireless network infrastructure also lays the foundations needed in order to enable additional applications and services such as Enterprise Bring Your Own Device (BYOD), Guest Wi-Fi access as well as Real Time Location Services (RTLS), realising even further benefits for sites in the near future.",1408388,2017-07-27T00:00:00,DH
21/6/2018,EHQ,Sunshine Coast University Hospital (SCUH) Stage 2 ICT Expansion,2018-06-30T00:00:00,Delivery,,2018-06-29T00:00:00,February: This project has been reported for the first time. ,2018-04-30T00:00:00,High,3180000,,eHealth Queensland,65,2178938,,G,63,Sunshine Coast University Hospital (SCUH) ICT Stage 1 delivered the ICT required to achieve the successful commissioning of SCUH in March 2017. The SCUH Stage 2 ICT Expansion covers the investment period from 1 July 2017 to 31 December 2018 and is intended to support the planned expansion of SCUH to increase capacity and establish new services. ,3180422,2017-07-03T00:00:00,DH
21/6/2018,CHQ,Information Sharing Project Phase 2,2019-06-30T00:00:00,Delivery,,2019-06-30T00:00:00,March: This project has been reported for the first time.,2018-05-15T00:00:00,High,4455455,,Children's Health Queensland,10,542128,,G,64,"Department of Health, eHealth Queensland, Children
21/6/2018,92s Health Queensland and Mater Health share a common vision for the seamless integration of care across organisational boundaries, in the interests of patient safety, quality, efficiency and improved access to care. This vision of integrated care processes is enabled through seamless access, at the point of care, to necessary health information and efficient transactional capabilities that support the care continuum.",4455455,2018-01-10T00:00:00,DH
21/6/2018,WOD,Community Recovery Reform ICT Project,2017-06-30T00:00:00,Delivery,,2018-06-30T00:00:00,"There have been delays to the project schedule from reprioritisation of resources to community recovery activities associated with Cyclone Debbie. Additionally, the vendor has not delivered within the contracted timeframes and we are negotiating with the vendor to ensure completion of the solution.  ",2018-04-30T00:00:00,High,2208000,,Whole of Department,88,3183000,,G,1,This project will deliver an integrated streamlined solution to support the department in the management of disasters.  ,3483000,2016-07-01T00:00:00,DCCSDS
21/6/2018,Cross-Gov,Human Resource Information Solution (HRIS) Program,2017-12-31T00:00:00,Delivery,,2019-12-24T00:00:00,"The Queensland Fire and Emergency Services (QFES) Human Capital Management Workplace Health and Safety and Case Management functionality continues to track to its revised implementation date of mid-June 2018.
21/6/2018,
21/6/2018,The Queensland Corrective Services Human Capital Management Business Case has been approved with detailed project planning continuing.    
21/6/2018,
21/6/2018,The Queensland Ambulance Service (QAS) and QFES payroll projects transitioning to Aurion are progressing to schedule, with QAS being the next for implementation planned for November 2018.
21/6/2018,
21/6/2018,Detailed planning of the Integration requirements for the program are currently being progressed although there have been delays experienced attracting suitably qualified and skilled resources to complete this body of work. 
21/6/2018,
21/6/2018,The program is expecting to move to a 'green' status in the next reporting cycle.",2018-04-30T00:00:00,Critical,101500000,,Cross-Government program led by DSITI,63,57364591,,A,1,"The HRIS Program mandate is to replace the existing Queensland Ambulance Service, Queensland Corrective Services, Inspector-General Emergency Management and Queensland Fire and Emergency Services human resource and payroll systems that will meet the following key business outcomes: 
21/6/2018,
21/6/2018,* Sustainable and supported HR and Payroll service delivery 
21/6/2018,* Operational efficiencies through standardised and automated business processes based on self service capability and workflow 
21/6/2018,* Strategic HR capability that supports the development, performance and safety of the departments workforce 
21/6/2018,* Business Intelligence capability that provides real timely, integrated HR information 
21/6/2018,* Value-for-money outcomes that incorporates innovation and continuous improvement as core themes 
21/6/2018,* System architecture that provides integration with dependant departmental systems and supports mobility and portability of staff across government 
21/6/2018,* Align with the Commission of Audit Recommendations",101275371,2012-09-03T00:00:00,CROSS GOV
